"journal_name","journal_url"
"Cement_and_Concrete_Composites","https://www.sciencedirect.com/science/journal/09589465"
"Cement_and_Concrete_Research","https://www.sciencedirect.com/science/journal/00088846"
"Ceramics_International","https://www.sciencedirect.com/science/journal/02728842"
"Ceramurgia_International","https://www.sciencedirect.com/science/journal/03905519"
"Chaos_Solitons_and_Fractals","https://www.sciencedirect.com/science/journal/09600779"
"Chem","https://www.sciencedirect.com/science/journal/24519294"
"Chemical_Data_Collections","https://www.sciencedirect.com/science/journal/24058300"
"The_Chemical_Engineering_Journal_and_the_Biochemical_Engineering_Journal","https://www.sciencedirect.com/science/journal/09230467"
"Chemical_Engineering_Journal","https://www.sciencedirect.com/science/journal/13858947"
"The_Chemical_Engineering_Journal","https://www.sciencedirect.com/science/journal/03009467"
"Chemical_Engineering_and_Processing_Process_Intensification","https://www.sciencedirect.com/science/journal/02552701"
"Chemical_Engineering_Research_and_Design","https://www.sciencedirect.com/science/journal/02638762"
"Chemical_Engineering_Science","https://www.sciencedirect.com/science/journal/00092509"
"Chemical_Geology","https://www.sciencedirect.com/science/journal/00092541"
"Chemical_Geology_Isotope_Geoscience_section","https://www.sciencedirect.com/science/journal/01689622"
"Chemical_Health_and_Safety","https://www.sciencedirect.com/science/journal/10749098"
"Chemical_Physics","https://www.sciencedirect.com/science/journal/03010104"
"Chemical_Physics_Letters","https://www.sciencedirect.com/science/journal/00092614"
"Chemical_Research_in_Chinese_Universities","https://www.sciencedirect.com/science/journal/10059040"
"Chemie_der_Erde","https://www.sciencedirect.com/science/journal/00092819"
"Chemistry_and_Biology","https://www.sciencedirect.com/science/journal/10745521"
"Chemistry_and_Physics_of_Lipids","https://www.sciencedirect.com/science/journal/00093084"
"Chemometrics_and_Intelligent_Laboratory_Systems","https://www.sciencedirect.com/science/journal/01697439"
"China_Particuology","https://www.sciencedirect.com/science/journal/16722515"
"Chinese_Astronomy","https://www.sciencedirect.com/science/journal/01466364"
"Chinese_Astronomy_and_Astrophysics","https://www.sciencedirect.com/science/journal/02751062"
"Chinese_Chemical_Letters","https://www.sciencedirect.com/science/journal/10018417"
"Chinese_Journal_of_Aeronautics","https://www.sciencedirect.com/science/journal/10009361"
"Chinese_Journal_of_Analytical_Chemistry","https://www.sciencedirect.com/science/journal/18722040"
"Chinese_Journal_of_Catalysis","https://www.sciencedirect.com/science/journal/18722067"
"Chinese_Journal_of_Chemical_Engineering","https://www.sciencedirect.com/science/journal/10049541"
"Chinese_Journal_of_Chromatography","https://www.sciencedirect.com/science/journal/18722059"
"Chinese_Journal_of_Physics","https://www.sciencedirect.com/science/journal/05779073"
"Chromatographic_Reviews","https://www.sciencedirect.com/science/journal/00095907"
"Ciência_and_Tecnologia_dos_Materiais","https://www.sciencedirect.com/science/journal/08708312"
"CIRP_Annals","https://www.sciencedirect.com/science/journal/00078506"
"CIRP_Journal_of_Manufacturing_Science_and_Technology","https://www.sciencedirect.com/science/journal/17555817"
"Climate_Policy","https://www.sciencedirect.com/science/journal/14693062"
"Climate_Risk_Management","https://www.sciencedirect.com/science/journal/22120963"
"Climate_Services","https://www.sciencedirect.com/science/journal/24058807"
"Clinical_Mass_Spectrometry","https://www.sciencedirect.com/science/journal/23769998"
"Clinical_Materials","https://www.sciencedirect.com/science/journal/02676605"
"Clinical_Plasma_Medicine","https://www.sciencedirect.com/science/journal/22128166"
